index,Company,TypeName,Inches,Resolution_Width,Resolution_Heigth,Touch_Screen,Cpu_Brand,Cpu_Name,Cpu_Speed,Ram,Memory_Type,Primary_Storage,Secondary_Storage,Gpu_Brand,OpSys,Weigth(kg),Price
617,HP,Ultrabook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,512,0,Intel,windows,1.84,74005.9
618,MSI,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,2.94,120831.6
619,Acer,"2 in 1 Convertible",11.6,1366,768,Yes,Intel,"Celeron Quad",1.6GHz,4,"Flash Storage",32,0,Intel,other,1.25,20193.1
620,HP,Notebook,14.0,1366,768,No,Intel,"Core i5",2.6GHz,8,SDD,256,0,Intel,windows,2.31,59886.7
621,Lenovo,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,1.65,78055.2
622,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",1.6GHz,4,HDD,1024,0,AMD,windows,2.2,41345.3
623,Fujitsu,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,2.2,42570.7
624,HP,Notebook,15.6,1366,768,No,Intel,"Core i5",2.3GHz,4,HDD,500,0,Intel,windows,1.88,49657.0
626,Mediacom,Notebook,14.0,1920,1080,No,Intel,"Atom x5-Z8350",1.44GHz,2,"Flash Storage",32,0,Intel,windows,1.4,12733.9
627,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,4,SDD,128,0,Intel,N/A,2.2,24935.0
628,Asus,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i5",2.5GHz,6,HDD,1024,0,Intel,windows,1.5,34046.5
630,Asus,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.7GHz,16,SDD,512,0,Intel,windows,11.1,101232.0
631,Dell,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,2.62,78801.1
632,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",1.6GHz,4,SDD,256,0,Intel,windows,1.8,44169.1
633,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i3",2GHz,4,HDD,1024,0,Nvidia,windows,2.2,30849.1
634,Asus,Notebook,15.6,1366,768,No,Intel,"Celeron Dual",1.1GHz,8,HDD,1024,0,Intel,windows,2,21258.7
635,Asus,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,HDD,1024,0,Nvidia,windows,1.99,48304.7
636,Dell,Ultrabook,13.3,3200,1800,Yes,Intel,"Core i5",1.6GHz,8,SDD,256,0,Intel,windows,1.23,99580.3
637,Lenovo,Notebook,14.0,1366,768,No,Intel,"Celeron Dual",1.6GHz,2,"Flash Storage",32,0,Intel,windows,1.42,13266.7
638,Lenovo,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,1.37,93635.3
639,Dell,Notebook,15.6,3840,2160,Yes,Intel,"Core i7",2.8GHz,16,SDD,1024,0,Nvidia,windows,2.06,127818.7
640,Lenovo,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,128,1024,Nvidia,windows,2.5,59087.5
641,HP,Notebook,17.0,1600,900,No,AMD,"A9-Series 9420",3GHz,8,HDD,1024,0,AMD,windows,2.6,27753.6
642,Lenovo,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.7GHz,16,SDD,512,0,Intel,windows,1.14,130536.0
643,Asus,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,HDD,1024,0,Nvidia,N/A,2.5,62284.3
644,Acer,Notebook,15.6,1366,768,No,Intel,"Core i3",2GHz,4,HDD,500,0,Intel,windows,2.4,23976.0
645,Lenovo,Notebook,14.0,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,"Flash Storage",32,0,Intel,windows,1.43,14598.7
646,Acer,Ultrabook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.8,48964.3
647,Razer,Gaming,14.0,1920,1080,No,Intel,"Core i7",2.8GHz,16,SDD,256,0,Nvidia,windows,1.95,138474.7
648,Toshiba,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,1.2,64628.6
649,Lenovo,Ultrabook,12.5,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,1.36,84395.5
650,Asus,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.7GHz,32,SDD,512,0,Nvidia,windows,3.8,149130.7
651,Acer,Gaming,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,HDD,1024,0,Nvidia,linux,2.4,37775.5
652,Dell,Ultrabook,13.3,1920,1080,No,Intel,"Core i5",1.6GHz,8,SDD,256,0,Intel,windows,1.2,77250.7
653,MSI,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,128,1024,Nvidia,windows,2.2,63499.1
654,HP,Notebook,15.6,1366,768,No,Intel,"Core i3",2GHz,4,HDD,500,0,Intel,N/A,1.86,19441.9
655,Toshiba,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,HDD,500,0,Intel,windows,2.0,56689.9
656,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i7",1.8GHz,8,SDD,256,0,AMD,windows,6.2,48964.3
657,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i7",1.8GHz,16,Hybrid,256,2048,AMD,windows,2.2,60472.8
658,Lenovo,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.6GHz,8,Hybrid,128,1024,Nvidia,windows,3.31,63722.9
659,Dell,Gaming,17.3,3840,2160,No,Intel,"Core i7",2.8GHz,32,Hybrid,512,1024,Nvidia,windows,4.42,167691.9
660,Dell,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.4GHz,8,SDD,256,0,Intel,windows,1.56,65481.1
661,Lenovo,Notebook,15.6,1366,768,No,Intel,"Celeron Dual",1.1GHz,4,HDD,500,0,Intel,windows,2.2,22324.3
662,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.3GHz,4,HDD,500,0,Intel,windows,2.2,28504.8
663,HP,Notebook,15.6,1920,1080,No,Intel,"Core i3",2GHz,6,HDD,1024,0,AMD,windows,2.04,28717.9
664,MSI,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,128,1024,Nvidia,windows,2.7,79215.1
665,Toshiba,Notebook,15.6,1366,768,No,Intel,"Core i3",2.1GHz,4,SDD,128,0,Intel,windows,2.1,26533.4
667,HP,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,8,HDD,1024,0,AMD,windows,2.1,39693.6
668,Toshiba,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,2.0,67026.2
669,Acer,Notebook,15.6,1366,768,No,Intel,"Core i3",2GHz,4,SDD,128,0,Intel,linux,2.1,21951.4
670,Microsoft,Ultrabook,13.5,2256,1504,Yes,Intel,"Core i7",2.8GHz,8,SDD,256,0,Intel,windows,1.252,99519.0
671,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,Hybrid,128,1024,AMD,windows,1.90,43580.4
672,Lenovo,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.3,55091.5
673,Lenovo,Notebook,35.6,1366,768,No,AMD,"E-Series E2-9000",2.2GHz,4,SDD,128,0,AMD,windows,2.2,18594.7
674,HP,"2 in 1 Convertible",14.0,1920,1080,Yes,Intel,"Core i3",2.4GHz,4,SDD,128,0,Nvidia,windows,1.63,37242.7
675,MSI,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,2.4,68944.3
676,Asus,Ultrabook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.1,60472.8
677,HP,"2 in 1 Convertible",11.6,1366,768,Yes,Intel,"Celeron Dual",1.1GHz,8,"Flash Storage",64,0,Intel,other,1.4,26373.6
678,LG,Ultrabook,15.6,1920,1080,No,Intel,"Core i7",1.8GHz,8,SDD,512,0,Intel,windows,1.09,122490.7
679,Acer,Gaming,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,16,SDD,256,0,Nvidia,windows,2.5,69210.7
680,MSI,Gaming,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Nvidia,windows,2.2,53168.1
681,Asus,Notebook,15.6,1366,768,No,Intel,"Celeron Dual",1.1GHz,4,SDD,128,0,Intel,windows,1.86,22324.3
682,Dell,Gaming,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,16,Hybrid,128,1024,Nvidia,windows,3.21,109277.3
683,HP,Notebook,17.3,1920,1080,No,Intel,"Core i3",2GHz,4,SDD,256,0,AMD,windows,2.5,37242.7
684,Lenovo,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i7",1.8GHz,8,SDD,512,0,Intel,windows,1.19,79866.7
685,Dell,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.9GHz,16,Hybrid,256,1024,Nvidia,windows,3.49,149916.6
686,HP,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,4,HDD,500,0,AMD,windows,1.86,32639.9
687,Dell,Notebook,15.6,1366,768,No,Intel,"Core i3",2GHz,4,HDD,1024,0,AMD,windows,2.2,29073.3
688,HP,Notebook,17.3,1920,1080,No,AMD,"A10-Series 9600P",2.4GHz,6,HDD,2048,0,AMD,windows,2.65,30316.3
689,Lenovo,Notebook,15.6,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,HDD,500,0,Intel,windows,2.1,16943.0
690,Acer,Notebook,14.0,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,"Flash Storage",32,0,Intel,other,1.45,19980.0
691,Lenovo,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,4,SDD,256,0,Intel,windows,1.7,37242.7
692,HP,Workstation,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,8,HDD,500,0,Nvidia,windows,3.14,101657.7
693,Lenovo,"2 in 1 Convertible",14.0,2560,1440,Yes,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,1.42,137995.2
694,Toshiba,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.5,51841.4
695,Acer,Netbook,11.6,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,"Flash Storage",32,0,Intel,windows,1.4,14332.3
696,Lenovo,"2 in 1 Convertible",14.0,1920,1080,Yes,Intel,"Core i7",2.7GHz,16,SDD,512,0,Intel,windows,1.38,93186.7
697,Asus,"2 in 1 Convertible",12.5,1920,1080,Yes,Intel,"Core M",0.9GHz,4,"Flash Storage",64,0,Intel,other,1.2,35644.3
698,Toshiba,Ultrabook,13.3,1920,1080,Yes,Intel,"Core i7",2.5GHz,16,SDD,512,0,Intel,windows,1.36,100006.6
700,Dell,Gaming,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,HDD,1024,0,Nvidia,windows,2.56,43636.3
701,Lenovo,Notebook,15.6,1920,1080,No,AMD,"A9-Series 9420",2.9GHz,4,SDD,256,0,AMD,windows,2.2,21258.7
702,Lenovo,Notebook,15.6,1366,768,No,AMD,"A12-Series 9720P",3.6GHz,8,HDD,1024,0,AMD,windows,2.2,22857.1
703,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,4,HDD,1024,1024,Intel,windows,2.1,33110.9
704,Lenovo,Notebook,15.6,1366,768,No,Intel,"Core i3",2GHz,4,HDD,500,0,Intel,N/A,1.90,23976.0
705,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,2.18,42357.6
706,Acer,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i5",1.6GHz,1,SDD,256,0,Intel,windows,1.6,53226.7
707,Lenovo,Workstation,15.6,1920,1080,No,Intel,"Core i7",2.5GHz,16,SDD,512,0,Nvidia,windows,2.18,98834.4
708,Lenovo,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,1.8,63456.5
709,HP,Notebook,17.3,1920,1080,No,AMD,"A10-Series 9620P",2.5GHz,6,HDD,2048,0,AMD,windows,2.71,34898.9
710,Lenovo,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,128,1024,Nvidia,windows,2.5,66546.7
711,Dell,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.8GHz,8,SDD,256,0,Nvidia,linux,1.64,58021.9
712,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,HDD,1024,0,Intel,linux,1.98,38681.3
713,Asus,Notebook,14.0,1920,1080,No,Intel,"Celeron Dual",1.1GHz,4,"Flash Storage",32,0,Intel,windows,1.5,15877.4
714,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.6GHz,16,SDD,512,0,Intel,windows,1.93,76012.4
715,Lenovo,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Nvidia,windows,1.87,45664.7
716,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.6GHz,8,SDD,256,0,Intel,windows,1.9,62817.1
717,Lenovo,Notebook,15.6,1366,768,No,AMD,"A6-Series 7310",2GHz,4,HDD,500,0,AMD,windows,2.19,15877.4
718,Mediacom,Notebook,14.0,1920,1200,No,Intel,"Atom Z8350",1.92GHz,4,HDD,32,0,Intel,windows,1.4,14119.2
719,HP,Notebook,17.3,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,Nvidia,windows,2.63,63936.0
720,Lenovo,Ultrabook,14.0,2560,1440,No,Intel,"Core i7",2.5GHz,64,SDD,512,0,Intel,windows,1.17,89864.2
721,HP,"2 in 1 Convertible",13.3,1366,768,Yes,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.58,44574.0
722,Lenovo,Ultrabook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.32,79866.7
723,Dell,Gaming,17.3,3840,2160,No,Intel,"Core i7",2.8GHz,32,Hybrid,1024,1024,Nvidia,windows,4.36,194972.8
724,MSI,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,128,1024,Nvidia,windows,2.7,71847.0
725,Lenovo,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,4,HDD,1024,0,Intel,N/A,1.9,26101.9
727,Dell,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i3",2.4GHz,4,HDD,1024,0,Intel,windows,1.71,34578.7
728,Dell,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,8,HDD,1024,0,AMD,linux,2.32,31409.6
729,HP,Notebook,15.6,1920,1080,No,AMD,"A9-Series 9420",3GHz,4,HDD,1024,0,AMD,windows,2.1,26053.9
730,Acer,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.6GHz,16,Hybrid,128,1024,Nvidia,windows,4.2,103096.8
731,Dell,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,12,HDD,1024,0,Intel,windows,2.25,34578.7
732,HP,Notebook,15.6,1920,1080,No,AMD,"A9-Series A9-9420",3GHz,6,Hybrid,128,1024,AMD,windows,2.1,34632.0
733,Acer,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,4,HDD,500,0,Intel,windows,2.4,29783.5
734,Lenovo,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.44,51148.8
735,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,4,HDD,1024,0,Intel,windows,1.85,41505.1
736,HP,Workstation,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,16,SDD,256,0,Nvidia,windows,2.6,128884.3
737,Dell,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i5",1.6GHz,8,HDD,1024,0,Intel,windows,1.55,35111.5
738,MSI,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,1.8,111593.9
739,Acer,Notebook,15.6,1366,768,No,Intel,"Core i3",2GHz,4,HDD,500,0,Intel,windows,2.4,21887.4
740,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,8,Hybrid,128,1024,Nvidia,windows,2.0,64309.0
741,Dell,Notebook,15.6,1366,768,No,Intel,"Core i3",2GHz,8,SDD,256,0,Intel,windows,2,35431.2
742,Toshiba,Notebook,14.0,1920,1080,Yes,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.25,81784.8
743,Lenovo,"2 in 1 Convertible",14.0,1920,1080,Yes,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.7,53226.7
744,Lenovo,Workstation,15.6,3840,2160,No,Intel,"Core i7",2.8GHz,16,SDD,1024,0,Nvidia,windows,2.5,175770.7
745,Acer,Notebook,14.0,1366,768,No,Intel,"Celeron Dual",1.6GHz,2,"Flash Storage",32,0,Intel,other,1.68,17582.4
746,Samsung,Ultrabook,13.3,1920,1080,No,Intel,"Core i7",2.7GHz,16,SDD,256,0,Intel,windows,0.81,87858.7
748,Dell,Notebook,14.0,1366,768,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.6,60031.1
749,HP,Workstation,17.3,1920,1080,No,Intel,"Xeon E3-1535M",2.9GHz,16,SDD,256,0,Nvidia,windows,3,233845.9
750,Lenovo,Netbook,11.6,1366,768,Yes,Intel,"Celeron Dual",1.6GHz,4,SDD,128,0,Intel,windows,1.4,25308.0
751,HP,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.4GHz,8,SDD,256,0,Intel,windows,1.84,101232.0
752,Asus,Notebook,15.6,1366,768,No,Intel,"Core i5",2.3GHz,4,HDD,1024,0,Nvidia,N/A,2.45,30849.1
754,Asus,Notebook,15.6,1366,768,No,Intel,"Core i7",2.7GHz,4,SDD,256,0,Intel,windows,2.37,45282.7
755,Lenovo,"2 in 1 Convertible",13.3,3200,1800,Yes,Intel,"Core i5",1.8GHz,8,SDD,256,0,Intel,windows,1.3,63882.7
756,HP,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,Hybrid,128,1024,Nvidia,windows,2.2,58554.7
757,HP,Workstation,15.6,1920,1080,No,Intel,"Core i7",2.6GHz,8,SDD,256,0,Nvidia,windows,2.59,83170.1
758,Dell,Gaming,15.6,3840,2160,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,4.42,152859.8
759,Acer,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,4,SDD,256,0,Intel,windows,2.1,31914.7
760,Lenovo,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,128,1024,Nvidia,windows,2.5,55837.4
761,Dell,Ultrabook,12.5,1920,1080,No,Intel,"Core i7",2.8GHz,16,SDD,256,0,Intel,windows,1.18,99047.5
762,Google,Ultrabook,12.3,2400,1600,Yes,Intel,"Core i5",1.2GHz,8,SDD,256,0,Intel,other,1.1,83063.5
763,Asus,Ultrabook,13.3,3200,1800,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.2,60153.1
764,Dell,Notebook,13.3,1366,768,No,Intel,"Core i3",2GHz,4,HDD,500,0,Intel,windows,1.65,45234.7
765,Acer,Notebook,13.3,1366,768,No,Intel,"Core i5",2.3GHz,4,SDD,128,0,Intel,windows,1.6,34898.4
766,Asus,Notebook,17.3,1366,768,No,Intel,"Pentium Quad",1.1GHz,4,HDD,1024,0,Nvidia,windows,2.8,25059.7
767,Dell,Gaming,15.6,3840,2160,Yes,Intel,"Core i7",2.6GHz,16,Hybrid,128,1024,Nvidia,windows,2.72,58554.7
768,Samsung,Ultrabook,13.3,1920,1080,Yes,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,1.31,85194.7
769,Acer,Notebook,15.6,1366,768,No,Intel,"Pentium Quad",1.1GHz,4,HDD,1024,0,Intel,linux,2.1,15877.4
770,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,16,NULL,NULL,0,AMD,windows,2.3,62938.1
771,Samsung,"2 in 1 Convertible",15.0,1920,1080,Yes,Intel,"Core i7",2.7GHz,16,SDD,256,0,AMD,windows,1.71,95850.7
772,Toshiba,Notebook,14.0,1366,768,No,Intel,"Core i5",2.3GHz,4,SDD,128,0,Intel,windows,1.75,54345.6
773,Dell,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,HDD,1024,0,Nvidia,windows,2.62,58554.7
775,Asus,"2 in 1 Convertible",15.6,1920,1080,Yes,Intel,"Core i7",2.7GHz,12,HDD,2048,0,Nvidia,windows,2.3,44701.9
776,Lenovo,Notebook,15.6,3840,2160,No,Intel,"Core i7",2.7GHz,16,SDD,512,0,Nvidia,windows,2.5,126273.6
777,Acer,Notebook,14.0,1920,1080,No,Intel,"Core i3",2.4GHz,4,SDD,128,0,Intel,windows,1.8,33886.1
778,Razer,Gaming,14.0,1920,1080,No,Intel,"Core i7",2.8GHz,16,SDD,512,0,Nvidia,windows,1.95,154458.7
779,Asus,Notebook,15.6,1920,1080,No,Intel,"Pentium Dual",1.1GHz,8,SDD,128,0,Intel,windows,2,31003.6
780,Dell,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,32,Hybrid,1024,1024,Nvidia,windows,4.42,191211.3
781,Asus,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.6GHz,16,Hybrid,256,1024,Nvidia,windows,4.3,125208.0
782,Toshiba,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.6GHz,16,SDD,512,0,Nvidia,windows,1.47,93985.9
783,Lenovo,Notebook,15.6,1366,768,No,Intel,"Celeron Quad",1.6GHz,8,HDD,1024,0,Intel,N/A,2.2,17529.1
784,Lenovo,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.7GHz,16,SDD,512,0,Intel,windows,1.7,122490.7
785,MSI,Gaming,14.0,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,1.6,100752.5
786,MSI,Gaming,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,Hybrid,128,1024,Nvidia,windows,2.2,58021.9
787,Lenovo,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,4,HDD,1024,0,Nvidia,windows,2.4,53226.7
788,Acer,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,4.2,122490.7
789,Dell,Gaming,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Nvidia,windows,2.62,52480.8
790,Asus,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,128,1024,Nvidia,windows,2.24,71341.9
791,Vero,Notebook,14.0,1920,1080,No,Intel,"Celeron Dual",1.1GHz,4,"Flash Storage",32,0,Intel,windows,1.22,10810.5
792,Lenovo,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i7",2.7GHz,8,SDD,512,0,Intel,windows,1.37,104961.6
793,Lenovo,"2 in 1 Convertible",15.6,1920,1080,Yes,Intel,"Core i5",2.5GHz,8,SDD,256,0,AMD,windows,2.08,51095.5
794,Apple,Ultrabook,12.0,2304,1440,No,Intel,"Core M",1.2GHz,8,"Flash Storage",512,0,Intel,macos,0.920,62071.2
795,Lenovo,"2 in 1 Convertible",14.0,2560,1440,Yes,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.42,124142.4
796,Asus,Notebook,14.0,1366,768,No,Intel,"Celeron Dual",1.1GHz,4,"Flash Storage",32,0,Intel,windows,1.63,15930.7
797,Dell,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,8,SDD,128,0,Intel,windows,1.95,43156.8
798,Lenovo,"2 in 1 Convertible",13.9,1920,1080,Yes,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,1.38,71874.7
799,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i3",2GHz,8,SDD,256,0,AMD,windows,2,39373.9
800,HP,Workstation,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,SDD,256,0,Nvidia,windows,3.14,110017.9
801,Asus,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,2.37,58554.7
802,Dell,Ultrabook,13.3,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.29,79866.7
803,Dell,Notebook,15.6,3840,2160,Yes,Intel,"Core i5",2.5GHz,8,SDD,256,0,Nvidia,windows,2.06,93186.7
804,Dell,Netbook,11.6,1366,768,No,Intel,"Pentium Quad",1.1GHz,4,SDD,128,0,Intel,windows,1.63,39640.3
805,HP,Netbook,12.5,1366,768,No,Intel,"Core i5",2.6GHz,8,SDD,256,0,Intel,windows,1.26,74005.9
806,Toshiba,Notebook,15.6,1366,768,No,Intel,"Core i5",2.3GHz,4,HDD,500,0,Intel,windows,2.1,41558.4
807,HP,Notebook,15.6,1366,768,No,AMD,"A12-Series 9700P",2.5GHz,8,HDD,2048,0,AMD,windows,2.04,33513.1
808,Dell,Gaming,15.6,3840,2160,No,Intel,"Core i7",2.8GHz,16,SDD,512,0,Nvidia,windows,2.62,89457.1
809,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,4,HDD,1024,0,Nvidia,windows,2.4,32447.5
810,HP,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,12,HDD,1024,0,AMD,windows,3.74,93186.7
811,MSI,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,512,1024,Nvidia,windows,2.9,128671.2
812,Samsung,Ultrabook,13.3,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,0.81,79866.7
813,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,8,HDD,1024,0,Nvidia,windows,1.98,51202.1
814,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,AMD,windows,2.18,42081.1
815,Lenovo,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,1.32,99047.5
816,Razer,Ultrabook,12.5,3840,2160,Yes,Intel,"Core i7",2.5GHz,16,SDD,512,0,Intel,windows,1.29,95850.7
817,HP,Netbook,11.6,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,"Flash Storage",16,0,Intel,other,1.23,20512.8
818,Dell,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,128,1024,Nvidia,windows,4.36,133467.5
819,Dell,Notebook,14.0,1366,768,No,Intel,"Core i5",2.3GHz,4,HDD,500,0,Intel,windows,1.76,40226.4
820,Lenovo,Notebook,15.6,1366,768,No,Intel,"Core i3",2GHz,4,HDD,500,0,Intel,windows,2.1,26101.9
821,Toshiba,Ultrabook,14.0,1366,768,No,Intel,"Core i5",2.5GHz,4,SDD,128,0,Intel,windows,1.25,58075.2
822,Lenovo,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,512,0,Intel,windows,1.13,133146.7
823,MSI,Gaming,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Nvidia,windows,2.4,63882.7
